INTERVAL;M_DATE;PRICE_ZONE_ID;POWER_SYS_ID;E_USE_FACT;GEN_FACT;GEN_PLAN
14;08.10.2018 0:00:00;1;0;91686;96268;97286
15;08.10.2018 0:00:00;1;0;92599;97121;97761
16;08.10.2018 0:00:00;1;0;95248;99506;99595
17;08.10.2018 0:00:00;1;0;97083;101191;101135
18;08.10.2018 0:00:00;1;0;94989;98346;99624
19;08.10.2018 0:00:00;1;0;92383;95771;96729
20;08.10.2018 0:00:00;1;0;88709;93024;92805
21;08.10.2018 0:00:00;1;0;83667;87863;88356
22;08.10.2018 0:00:00;1;0;80051;84081;84307
23;08.10.2018 0:00:00;1;0;77987;82675;82419
0;09.10.2018 0:00:00;1;0;76918;81719;81144
1;09.10.2018 0:00:00;1;0;76497;81911;81723
2;09.10.2018 0:00:00;1;0;76540;82193;82747
3;09.10.2018 0:00:00;1;0;78713;84586;85125
4;09.10.2018 0:00:00;1;0;82307;87616;88345
5;09.10.2018 0:00:00;1;0;86870;91863;92450
6;09.10.2018 0:00:00;1;0;90329;94388;95380
7;09.10.2018 0:00:00;1;0;93409;97612;98393
8;09.10.2018 0:00:00;1;0;94019;98277;99065
9;09.10.2018 0:00:00;1;0;93203;97538;98765
10;09.10.2018 0:00:00;1;0;92163;96608;97343
11;09.10.2018 0:00:00;1;0;92227;96909;96679
12;09.10.2018 0:00:00;1;0;92176;96351;96594
13;09.10.2018 0:00:00;1;0;91945;96711;97035
14;09.10.2018 0:00:00;1;0;92246;97331;97189
15;09.10.2018 0:00:00;1;0;92721;97537;97234
16;09.10.2018 0:00:00;1;0;95345;100398;99655
17;09.10.2018 0:00:00;1;0;96420;101224;101258
18;09.10.2018 0:00:00;1;0;94762;98350;98843
19;09.10.2018 0:00:00;1;0;92379;95721;96183
20;09.10.2018 0:00:00;1;0;88442;92876;92944
21;09.10.2018 0:00:00;1;0;83838;88202;88246
22;09.10.2018 0:00:00;1;0;80139;84623;84654
23;09.10.2018 0:00:00;1;0;77556;81917;82494
0;10.10.2018 0:00:00;1;0;76541;81279;81447
1;10.10.2018 0:00:00;1;0;76049;81914;82097
2;10.10.2018 0:00:00;1;0;77254;83204;82945
3;10.10.2018 0:00:00;1;0;79084;85599;84903
4;10.10.2018 0:00:00;1;0;82080;88016;88159
5;10.10.2018 0:00:00;1;0;86443;92351;92530
6;10.10.2018 0:00:00;1;0;90439;95100;95180
7;10.10.2018 0:00:00;1;0;93244;98400;98200
8;10.10.2018 0:00:00;1;0;93923;99193;99221
9;10.10.2018 0:00:00;1;0;93191;98330;98661
10;10.10.2018 0:00:00;1;0;92357;97423;97782
11;10.10.2018 0:00:00;1;0;91964;96939;97394
12;10.10.2018 0:00:00;1;0;92213;97571;97402
13;10.10.2018 0:00:00;1;0;91761;96988;96970
14;10.10.2018 0:00:00;1;0;91997;97343;97051
15;10.10.2018 0:00:00;1;0;92793;97828;97578
16;10.10.2018 0:00:00;1;0;95554;100211;100268
17;10.10.2018 0:00:00;1;0;96569;101203;101364
18;10.10.2018 0:00:00;1;0;95331;99123;99466
19;10.10.2018 0:00:00;1;0;92371;96060;96701
20;10.10.2018 0:00:00;1;0;88166;92345;93269
21;10.10.2018 0:00:00;1;0;83808;88464;88386
22;10.10.2018 0:00:00;1;0;79782;84147;84372
23;10.10.2018 0:00:00;1;0;78077;82398;82443
0;11.10.2018 0:00:00;1;0;76654;81079;81658
1;11.10.2018 0:00:00;1;0;76200;81329;81574
2;11.10.2018 0:00:00;1;0;76666;82241;82756
3;11.10.2018 0:00:00;1;0;78527;84540;84770
4;11.10.2018 0:00:00;1;0;82294;87959;87937
5;11.10.2018 0:00:00;1;0;85969;91435;92208
6;11.10.2018 0:00:00;1;0;89893;94451;95172
7;11.10.2018 0:00:00;1;0;93222;97947;98536
8;11.10.2018 0:00:00;1;0;93957;98664;99140
9;11.10.2018 0:00:00;1;0;92702;97317;98445
10;11.10.2018 0:00:00;1;0;91750;96417;97323
11;11.10.2018 0:00:00;1;0;91206;95841;96457
12;11.10.2018 0:00:00;1;0;92044;96813;96620
13;11.10.2018 0:00:00;1;0;91345;96011;96682
14;11.10.2018 0:00:00;1;0;91500;96627;96641
15;11.10.2018 0:00:00;1;0;91603;96800;97250
16;11.10.2018 0:00:00;1;0;94714;99797;99552
17;11.10.2018 0:00:00;1;0;96147;101059;100844
18;11.10.2018 0:00:00;1;0;94639;99055;98947
19;11.10.2018 0:00:00;1;0;91675;95674;95903
20;11.10.2018 0:00:00;1;0;88466;92941;92682
21;11.10.2018 0:00:00;1;0;84180;88199;88219
22;11.10.2018 0:00:00;1;0;79977;84009;84718
23;11.10.2018 0:00:00;1;0;78465;82722;82609
0;12.10.2018 0:00:00;1;0;77232;81322;81574
1;12.10.2018 0:00:00;1;0;76387;81226;81671
2;12.10.2018 0:00:00;1;0;77057;82224;82292
3;12.10.2018 0:00:00;1;0;79545;85155;84960
4;12.10.2018 0:00:00;1;0;83171;88395;88570
5;12.10.2018 0:00:00;1;0;87090;92406;92740
6;12.10.2018 0:00:00;1;0;91059;96145;95715
7;12.10.2018 0:00:00;1;0;94247;98975;98875
8;12.10.2018 0:00:00;1;0;94518;99472;99560
9;12.10.2018 0:00:00;1;0;93647;97662;98895
10;12.10.2018 0:00:00;1;0;92645;96761;97743
11;12.10.2018 0:00:00;1;0;92841;97185;97045
12;12.10.2018 0:00:00;1;0;92976;97387;96970
13;12.10.2018 0:00:00;1;0;92174;97004;96810
14;12.10.2018 0:00:00;1;0;92029;96685;97074
15;12.10.2018 0:00:00;1;0;92891;97534;96822
16;12.10.2018 0:00:00;1;0;95577;99772;100066
17;12.10.2018 0:00:00;1;0;97003;101163;100791
18;12.10.2018 0:00:00;1;0;95029;98344;99553
19;12.10.2018 0:00:00;1;0;92823;96764;96703
20;12.10.2018 0:00:00;1;0;89422;93261;93285
21;12.10.2018 0:00:00;1;0;85484;89968;89244
22;12.10.2018 0:00:00;1;0;81352;85769;85514
23;12.10.2018 0:00:00;1;0;79271;83626;83606
0;13.10.2018 0:00:00;1;0;77673;82238;82205
1;13.10.2018 0:00:00;1;0;76871;81988;81897
2;13.10.2018 0:00:00;1;0;77011;82379;82268
3;13.10.2018 0:00:00;1;0;78270;83605;83401
4;13.10.2018 0:00:00;1;0;79842;85485;85347
5;13.10.2018 0:00:00;1;0;82275;88174;87824
6;13.10.2018 0:00:00;1;0;85242;90889;90604
7;13.10.2018 0:00:00;1;0;88403;93891;93576
8;13.10.2018 0:00:00;1;0;89511;95016;95210
9;13.10.2018 0:00:00;1;0;89795;95077;95165
10;13.10.2018 0:00:00;1;0;89158;94474;94623
11;13.10.2018 0:00:00;1;0;88967;94656;94157
12;13.10.2018 0:00:00;1;0;88166;94037;94030
13;13.10.2018 0:00:00;1;0;88245;94006;93827
14;13.10.2018 0:00:00;1;0;88617;94988;93893
15;13.10.2018 0:00:00;1;0;89817;95602;95166
16;13.10.2018 0:00:00;1;0;93196;98983;98020
17;13.10.2018 0:00:00;1;0;94289;100289;99445
18;13.10.2018 0:00:00;1;0;92808;98442;98876
19;13.10.2018 0:00:00;1;0;90824;96068;96181
20;13.10.2018 0:00:00;1;0;87711;92852;92774
21;13.10.2018 0:00:00;1;0;84060;89027;88587
22;13.10.2018 0:00:00;1;0;80650;85876;85715
23;13.10.2018 0:00:00;1;0;78137;82749;82843
0;14.10.2018 0:00:00;1;0;76914;80851;80863
1;14.10.2018 0:00:00;1;0;76413;79680;80064
2;14.10.2018 0:00:00;1;0;76345;80230;80191
3;14.10.2018 0:00:00;1;0;76991;81458;81395
4;14.10.2018 0:00:00;1;0;78286;82115;82932
5;14.10.2018 0:00:00;1;0;79585;83844;84282
6;14.10.2018 0:00:00;1;0;82087;86320;86803
7;14.10.2018 0:00:00;1;0;85527;89530;89555
8;14.10.2018 0:00:00;1;0;87036;92599;92529
9;14.10.2018 0:00:00;1;0;87008;92780;92717
10;14.10.2018 0:00:00;1;0;86983;92614;92571
11;14.10.2018 0:00:00;1;0;86241;91833;91992
12;14.10.2018 0:00:00;1;0;86273;92063;91882
13;14.10.2018 0:00:00;1;0;86196;92315;91858
14;14.10.2018 0:00:00;1;0;86950;93332;92416
15;14.10.2018 0:00:00;1;0;88886;95269;93978
16;14.10.2018 0:00:00;1;0;92441;98469;97340
17;14.10.2018 0:00:00;1;0;93775;99461;99352
18;14.10.2018 0:00:00;1;0;91979;96915;98417
19;14.10.2018 0:00:00;1;0;90219;95572;95294
20;14.10.2018 0:00:00;1;0;86713;91104;91093
21;14.10.2018 0:00:00;1;0;82147;86746;87017
22;14.10.2018 0:00:00;1;0;79099;83788;84268
23;14.10.2018 0:00:00;1;0;77001;80889;81620
0;15.10.2018 0:00:00;1;0;75813;79902;80088
1;15.10.2018 0:00:00;1;0;75380;79983;80086
2;15.10.2018 0:00:00;1;0;75773;80630;80836
3;15.10.2018 0:00:00;1;0;78018;83382;82725
4;15.10.2018 0:00:00;1;0;81802;86997;86277
5;15.10.2018 0:00:00;1;0;86551;91350;91000
6;15.10.2018 0:00:00;1;0;90588;95721;95101
7;15.10.2018 0:00:00;1;0;93898;98442;98526
8;15.10.2018 0:00:00;1;0;94412;98558;99171
9;15.10.2018 0:00:00;1;0;93563;97695;98314
10;15.10.2018 0:00:00;1;0;92075;96288;97035
11;15.10.2018 0:00:00;1;0;92411;96962;96871
12;15.10.2018 0:00:00;1;0;92369;96544;96790
13;15.10.2018 0:00:00;1;0;91780;96240;96329
14;15.10.2018 0:00:00;1;0;91871;96623;96636
15;15.10.2018 0:00:00;1;0;92348;96705;97052
16;15.10.2018 0:00:00;1;0;95631;99812;99819
17;15.10.2018 0:00:00;1;0;96226;100267;101015
18;15.10.2018 0:00:00;1;0;94628;98253;99018
19;15.10.2018 0:00:00;1;0;91959;95762;97109
20;15.10.2018 0:00:00;1;0;88339;92772;93425
21;15.10.2018 0:00:00;1;0;83622;88275;89005
22;15.10.2018 0:00:00;1;0;80005;84952;85114
23;15.10.2018 0:00:00;1;0;77873;82385;82493
0;16.10.2018 0:00:00;1;0;76316;81752;81579
1;16.10.2018 0:00:00;1;0;76053;81602;81572
2;16.10.2018 0:00:00;1;0;76911;82912;81977
3;16.10.2018 0:00:00;1;0;79326;85424;84552
4;16.10.2018 0:00:00;1;0;82644;88774;88142
5;16.10.2018 0:00:00;1;0;86970;93380;92748
6;16.10.2018 0:00:00;1;0;90676;95577;95893
7;16.10.2018 0:00:00;1;0;93257;98108;98644
8;16.10.2018 0:00:00;1;0;93376;98245;99346
9;16.10.2018 0:00:00;1;0;92781;98200;98422
10;16.10.2018 0:00:00;1;0;91388;96187;96522
11;16.10.2018 0:00:00;1;0;91119;96339;96268
12;16.10.2018 0:00:00;1;0;90680;95980;96884
13;16.10.2018 0:00:00;1;0;91094;96626;96687
14;16.10.2018 0:00:00;1;0;91050;96624;96468
15;16.10.2018 0:00:00;1;0;91866;97577;97301
16;16.10.2018 0:00:00;1;0;95544;100812;100562
17;16.10.2018 0:00:00;1;0;95806;101121;101323
18;16.10.2018 0:00:00;1;0;94225;98723;99217
19;16.10.2018 0:00:00;1;0;92085;95965;96434
20;16.10.2018 0:00:00;1;0;88087;92353;92859
21;16.10.2018 0:00:00;1;0;83250;87532;88259
22;16.10.2018 0:00:00;1;0;80068;84856;84448
23;16.10.2018 0:00:00;1;0;78135;82682;82258
0;17.10.2018 0:00:00;1;0;76705;82018;81386
1;17.10.2018 0:00:00;1;0;75987;81514;81807
2;17.10.2018 0:00:00;1;0;76436;82834;82898
3;17.10.2018 0:00:00;1;0;79322;85758;85295
4;17.10.2018 0:00:00;1;0;82573;88537;88501
5;17.10.2018 0:00:00;1;0;87112;92704;92814
6;17.10.2018 0:00:00;1;0;90104;94597;95419
7;17.10.2018 0:00:00;1;0;92957;97489;98454
8;17.10.2018 0:00:00;1;0;93267;98034;98632
9;17.10.2018 0:00:00;1;0;92675;97317;97742
10;17.10.2018 0:00:00;1;0;91291;95983;96366
11;17.10.2018 0:00:00;1;0;91521;96169;96163
12;17.10.2018 0:00:00;1;0;91049;95612;96140
13;17.10.2018 0:00:00;1;0;91282;95798;96288
14;17.10.2018 0:00:00;1;0;91835;97164;96677
15;17.10.2018 0:00:00;1;0;92506;97280;97290
16;17.10.2018 0:00:00;1;0;95434;100867;100425
17;17.10.2018 0:00:00;1;0;96423;101042;100856
18;17.10.2018 0:00:00;1;0;94319;98313;98535
19;17.10.2018 0:00:00;1;0;92188;95728;95879
20;17.10.2018 0:00:00;1;0;88626;93119;92677
21;17.10.2018 0:00:00;1;0;83884;88720;88814
22;17.10.2018 0:00:00;1;0;80294;85032;84901
23;17.10.2018 0:00:00;1;0;78050;83380;82851
0;18.10.2018 0:00:00;1;0;77270;82690;82274
1;18.10.2018 0:00:00;1;0;76693;82683;82502
2;18.10.2018 0:00:00;1;0;77593;83891;83194
3;18.10.2018 0:00:00;1;0;79574;85982;85810
4;18.10.2018 0:00:00;1;0;82896;89322;89396
5;18.10.2018 0:00:00;1;0;87405;93494;93367
6;18.10.2018 0:00:00;1;0;90552;95219;95259
7;18.10.2018 0:00:00;1;0;93188;98329;98019
8;18.10.2018 0:00:00;1;0;93666;97937;98406
9;18.10.2018 0:00:00;1;0;92762;97336;97695
10;18.10.2018 0:00:00;1;0;91485;96299;96403
11;18.10.2018 0:00:00;1;0;91228;96148;96331
12;18.10.2018 0:00:00;1;0;91184;95893;96507
13;18.10.2018 0:00:00;1;0;90887;96453;96552
14;18.10.2018 0:00:00;1;0;91468;97132;96532
15;18.10.2018 0:00:00;1;0;92523;98072;97182
16;18.10.2018 0:00:00;1;0;95960;101246;100293
17;18.10.2018 0:00:00;1;0;96520;101572;100672
18;18.10.2018 0:00:00;1;0;94159;98234;98513
19;18.10.2018 0:00:00;1;0;92332;96155;96016
20;18.10.2018 0:00:00;1;0;88754;92755;92515
21;18.10.2018 0:00:00;1;0;83760;88177;88500
22;18.10.2018 0:00:00;1;0;80782;84828;85062
23;18.10.2018 0:00:00;1;0;78444;83312;83340
0;19.10.2018 0:00:00;1;0;76681;81885;82585
1;19.10.2018 0:00:00;1;0;76829;82486;82382
2;19.10.2018 0:00:00;1;0;77541;83768;83498
3;19.10.2018 0:00:00;1;0;79929;86173;85809
4;19.10.2018 0:00:00;1;0;83101;89075;89120
5;19.10.2018 0:00:00;1;0;87673;94106;93251
6;19.10.2018 0:00:00;1;0;90601;95801;95800
7;19.10.2018 0:00:00;1;0;93587;98712;98871
8;19.10.2018 0:00:00;1;0;93926;98797;99036
9;19.10.2018 0:00:00;1;0;93188;97692;98017
10;19.10.2018 0:00:00;1;0;92072;96884;97107
11;19.10.2018 0:00:00;1;0;92035;96943;96630
12;19.10.2018 0:00:00;1;0;91750;96341;96934
13;19.10.2018 0:00:00;1;0;91419;96552;96894
14;19.10.2018 0:00:00;1;0;91440;96867;96563
15;19.10.2018 0:00:00;1;0;92709;98117;97399
16;19.10.2018 0:00:00;1;0;96161;101645;100188
17;19.10.2018 0:00:00;1;0;96442;100950;100727
18;19.10.2018 0:00:00;1;0;94076;98207;98687
19;19.10.2018 0:00:00;1;0;92283;96527;96152
20;19.10.2018 0:00:00;1;0;88878;93436;93241
21;19.10.2018 0:00:00;1;0;84814;89853;88747
22;19.10.2018 0:00:00;1;0;81530;86133;85437
23;19.10.2018 0:00:00;1;0;79469;84170;83802
0;20.10.2018 0:00:00;1;0;77888;83180;83159
1;20.10.2018 0:00:00;1;0;77392;83012;83091
2;20.10.2018 0:00:00;1;0;77201;82718;83048
3;20.10.2018 0:00:00;1;0;78400;84093;83794
4;20.10.2018 0:00:00;1;0;79920;85811;85523
5;20.10.2018 0:00:00;1;0;82052;87711;88101
6;20.10.2018 0:00:00;1;0;85439;90900;90973
7;20.10.2018 0:00:00;1;0;88579;93914;94158
8;20.10.2018 0:00:00;1;0;89452;95031;95602
9;20.10.2018 0:00:00;1;0;89418;94761;95483
10;20.10.2018 0:00:00;1;0;89385;94614;94834
11;20.10.2018 0:00:00;1;0;88817;94165;94531
12;20.10.2018 0:00:00;1;0;88786;94317;94444
13;20.10.2018 0:00:00;1;0;89231;94799;94764
14;20.10.2018 0:00:00;1;0;89437;95464;95178
15;20.10.2018 0:00:00;1;0;91282;97587;96825
16;20.10.2018 0:00:00;1;0;94754;100392;99624
17;20.10.2018 0:00:00;1;0;95031;101118;101236
18;20.10.2018 0:00:00;1;0;93037;98133;99389
19;20.10.2018 0:00:00;1;0;91330;96290;96618
20;20.10.2018 0:00:00;1;0;87886;92291;92976
21;20.10.2018 0:00:00;1;0;84264;88688;88925
22;20.10.2018 0:00:00;1;0;81026;85021;85666
23;20.10.2018 0:00:00;1;0;78942;83299;84047
0;21.10.2018 0:00:00;1;0;77319;81815;82935
1;21.10.2018 0:00:00;1;0;76474;81827;82571
2;21.10.2018 0:00:00;1;0;76433;81686;82138
3;21.10.2018 0:00:00;1;0;77133;82382;82966
4;21.10.2018 0:00:00;1;0;78407;83460;84062
5;21.10.2018 0:00:00;1;0;80266;85353;85519
6;21.10.2018 0:00:00;1;0;82520;87918;87986
7;21.10.2018 0:00:00;1;0;85964;91540;91972
8;21.10.2018 0:00:00;1;0;88076;93934;93729
9;21.10.2018 0:00:00;1;0;88767;94405;94056
10;21.10.2018 0:00:00;1;0;88435;93942;93551
11;21.10.2018 0:00:00;1;0;87979;93576;93788
12;21.10.2018 0:00:00;1;0;88348;93787;93926
13;21.10.2018 0:00:00;1;0;88499;94865;94244
14;21.10.2018 0:00:00;1;0;89965;96320;95048
15;21.10.2018 0:00:00;1;0;91583;97928;96816
16;21.10.2018 0:00:00;1;0;95100;100904;100357
17;21.10.2018 0:00:00;1;0;95041;100570;100763
18;21.10.2018 0:00:00;1;0;93406;98271;99002
19;21.10.2018 0:00:00;1;0;91204;95579;96430
20;21.10.2018 0:00:00;1;0;87691;91785;92670
21;21.10.2018 0:00:00;1;0;83464;87451;88340
22;21.10.2018 0:00:00;1;0;80312;84766;84840
23;21.10.2018 0:00:00;1;0;78332;83194;83676
0;22.10.2018 0:00:00;1;0;76878;81785;82276
1;22.10.2018 0:00:00;1;0;76554;82247;82355
2;22.10.2018 0:00:00;1;0;77266;83086;82638
3;22.10.2018 0:00:00;1;0;79847;85950;85498
4;22.10.2018 0:00:00;1;0;83169;89251;89350
5;22.10.2018 0:00:00;1;0;88449;93604;94095
6;22.10.2018 0:00:00;1;0;92265;96784;96745
7;22.10.2018 0:00:00;1;0;95591;100331;100398
8;22.10.2018 0:00:00;1;0;96669;100935;101522
9;22.10.2018 0:00:00;1;0;95862;100903;100925
10;22.10.2018 0:00:00;1;0;94877;99756;99747
11;22.10.2018 0:00:00;1;0;94700;99933;99331
12;22.10.2018 0:00:00;1;0;94815;99937;99850
13;22.10.2018 0:00:00;1;0;94611;99658;99920
14;22.10.2018 0:00:00;1;0;95242;100733;99958
15;22.10.2018 0:00:00;1;0;96460;101694;100811
16;22.10.2018 0:00:00;1;0;98979;104317;103481
17;22.10.2018 0:00:00;1;0;98387;102699;103455
18;22.10.2018 0:00:00;1;0;96458;100435;101374
19;22.10.2018 0:00:00;1;0;94132;97687;98207
20;22.10.2018 0:00:00;1;0;90382;94748;94813
21;22.10.2018 0:00:00;1;0;85856;90336;90508
22;22.10.2018 0:00:00;1;0;82510;86599;86489
23;22.10.2018 0:00:00;1;0;80343;85389;84981
0;23.10.2018 0:00:00;1;0;79126;84623;84692
1;23.10.2018 0:00:00;1;0;79212;85228;84359
2;23.10.2018 0:00:00;1;0;79655;85732;85035
3;23.10.2018 0:00:00;1;0;81372;87142;87462
4;23.10.2018 0:00:00;1;0;84727;90144;90130
5;23.10.2018 0:00:00;1;0;89790;95566;94558
6;23.10.2018 0:00:00;1;0;93008;97850;97356
7;23.10.2018 0:00:00;1;0;96434;100885;100876
8;23.10.2018 0:00:00;1;0;96829;101340;101996
9;23.10.2018 0:00:00;1;0;96262;100505;101029
10;23.10.2018 0:00:00;1;0;95566;100023;99891
11;23.10.2018 0:00:00;1;0;95046;99532;99657
12;23.10.2018 0:00:00;1;0;95319;99602;100008
13;23.10.2018 0:00:00;1;0;95326;100076;100332
14;23.10.2018 0:00:00;1;0;95954;100948;100522
15;23.10.2018 0:00:00;1;0;96587;101477;101076
16;23.10.2018 0:00:00;1;0;99155;103666;104050
17;23.10.2018 0:00:00;1;0;98573;102803;103327
18;23.10.2018 0:00:00;1;0;96229;100473;101292
19;23.10.2018 0:00:00;1;0;93695;97496;98583
20;23.10.2018 0:00:00;1;0;89824;94060;94907
21;23.10.2018 0:00:00;1;0;85564;90417;90646
22;23.10.2018 0:00:00;1;0;82119;86906;86970
23;23.10.2018 0:00:00;1;0;79726;84499;84992
0;24.10.2018 0:00:00;1;0;78551;82958;83570
1;24.10.2018 0:00:00;1;0;78036;82227;83102
2;24.10.2018 0:00:00;1;0;78644;83021;83412
3;24.10.2018 0:00:00;1;0;80551;85665;85399
4;24.10.2018 0:00:00;1;0;84379;89375;88933
5;24.10.2018 0:00:00;1;0;89546;94364;93656
6;24.10.2018 0:00:00;1;0;92911;97157;97436
7;24.10.2018 0:00:00;1;0;95985;100706;101087
8;24.10.2018 0:00:00;1;0;97124;101691;102205
9;24.10.2018 0:00:00;1;0;96448;100932;101074
10;24.10.2018 0:00:00;1;0;96085;100360;100277
11;24.10.2018 0:00:00;1;0;95884;100289;99793
12;24.10.2018 0:00:00;1;0;96332;100592;100558
13;24.10.2018 0:00:00;1;0;96554;101295;100735
14;24.10.2018 0:00:00;1;0;97393;102039;101052
15;24.10.2018 0:00:00;1;0;97773;102234;101964
16;24.10.2018 0:00:00;1;0;99615;104166;104352
17;24.10.2018 0:00:00;1;0;98978;103260;103598
18;24.10.2018 0:00:00;1;0;96944;100845;101248
19;24.10.2018 0:00:00;1;0;94090;97841;98354
20;24.10.2018 0:00:00;1;0;91009;95142;95135
21;24.10.2018 0:00:00;1;0;86305;90766;90316
22;24.10.2018 0:00:00;1;0;82356;86412;87168
23;24.10.2018 0:00:00;1;0;80413;85364;84965
0;25.10.2018 0:00:00;1;0;79056;83947;84357
1;25.10.2018 0:00:00;1;0;78480;84235;84687
2;25.10.2018 0:00:00;1;0;79317;84997;84850
3;25.10.2018 0:00:00;1;0;81340;87316;87153
4;25.10.2018 0:00:00;1;0;84688;90179;90555
5;25.10.2018 0:00:00;1;0;89466;94730;95127
6;25.10.2018 0:00:00;1;0;93299;97485;97593
7;25.10.2018 0:00:00;1;0;96609;100954;100671
8;25.10.2018 0:00:00;1;0;97396;101636;101800
9;25.10.2018 0:00:00;1;0;96704;100701;101301
10;25.10.2018 0:00:00;1;0;96457;100377;100274
11;25.10.2018 0:00:00;1;0;96273;100458;100276
12;25.10.2018 0:00:00;1;0;96146;100305;101074
13;25.10.2018 0:00:00;1;0;96329;100697;100894
14;25.10.2018 0:00:00;1;0;97347;101672;101035
15;25.10.2018 0:00:00;1;0;97917;102295;102044
16;25.10.2018 0:00:00;1;0;100022;104405;104164
17;25.10.2018 0:00:00;1;0;99205;103570;103402
18;25.10.2018 0:00:00;1;0;97578;101635;101045
19;25.10.2018 0:00:00;1;0;95011;98769;98530
20;25.10.2018 0:00:00;1;0;91756;96281;95551
21;25.10.2018 0:00:00;1;0;87098;91655;91138
22;25.10.2018 0:00:00;1;0;83472;87934;87868
23;25.10.2018 0:00:00;1;0;80849;85741;86085
0;26.10.2018 0:00:00;1;0;79378;85010;85317
1;26.10.2018 0:00:00;1;0;79093;85152;85388
2;26.10.2018 0:00:00;1;0;79640;85570;85863
3;26.10.2018 0:00:00;1;0;81787;87900;88040
4;26.10.2018 0:00:00;1;0;85625;91245;91290
5;26.10.2018 0:00:00;1;0;90325;95208;95585
6;26.10.2018 0:00:00;1;0;93364;97214;98291
7;26.10.2018 0:00:00;1;0;96947;101158;101861
8;26.10.2018 0:00:00;1;0;97526;101508;102284
9;26.10.2018 0:00:00;1;0;97445;101421;101531
10;26.10.2018 0:00:00;1;0;96817;100927;100627
11;26.10.2018 0:00:00;1;0;96200;100461;100556
12;26.10.2018 0:00:00;1;0;96167;100093;100998
13;26.10.2018 0:00:00;1;0;96636;101301;101013
14;26.10.2018 0:00:00;1;0;97103;101288;101307
15;26.10.2018 0:00:00;1;0;97600;101874;102020
16;26.10.2018 0:00:00;1;0;99562;103635;104295
17;26.10.2018 0:00:00;1;0;99017;103226;104013
18;26.10.2018 0:00:00;1;0;96823;100989;101868
19;26.10.2018 0:00:00;1;0;95163;98881;98878
20;26.10.2018 0:00:00;1;0;91598;96227;95827
21;26.10.2018 0:00:00;1;0;87513;92192;91623
22;26.10.2018 0:00:00;1;0;84441;89685;88626
23;26.10.2018 0:00:00;1;0;82052;87324;87156
0;27.10.2018 0:00:00;1;0;79814;85087;85275
1;27.10.2018 0:00:00;1;0;79129;84629;85026
2;27.10.2018 0:00:00;1;0;79674;85337;85625
3;27.10.2018 0:00:00;1;0;80430;86556;86663
4;27.10.2018 0:00:00;1;0;82316;88045;88039
5;27.10.2018 0:00:00;1;0;84935;90404;90505
6;27.10.2018 0:00:00;1;0;87322;92710;93273
7;27.10.2018 0:00:00;1;0;91061;96060;96731
8;27.10.2018 0:00:00;1;0;92778;97669;97654
9;27.10.2018 0:00:00;1;0;93304;98225;98321
10;27.10.2018 0:00:00;1;0;93189;97991;97792
11;27.10.2018 0:00:00;1;0;92210;96906;97575
12;27.10.2018 0:00:00;1;0;92268;97043;97652
13;27.10.2018 0:00:00;1;0;92919;98163;97938
14;27.10.2018 0:00:00;1;0;93658;99231;98177
15;27.10.2018 0:00:00;1;0;95458;100691;100335
16;27.10.2018 0:00:00;1;0;97859;102991;103266
17;27.10.2018 0:00:00;1;0;97162;102449;103128
18;27.10.2018 0:00:00;1;0;95631;100370;101202
19;27.10.2018 0:00:00;1;0;93538;98185;98343
20;27.10.2018 0:00:00;1;0;90500;94921;95301
21;27.10.2018 0:00:00;1;0;87287;91612;91596
22;27.10.2018 0:00:00;1;0;83745;88232;88687
23;27.10.2018 0:00:00;1;0;81679;86840;87511
0;28.10.2018 0:00:00;1;0;80002;85376;85821
1;28.10.2018 0:00:00;1;0;79060;84699;85177
2;28.10.2018 0:00:00;1;0;79534;85015;85525
3;28.10.2018 0:00:00;1;0;79506;85512;85863
4;28.10.2018 0:00:00;1;0;80978;86551;86991
5;28.10.2018 0:00:00;1;0;82719;88054;88728
6;28.10.2018 0:00:00;1;0;84953;90322;90911
7;28.10.2018 0:00:00;1;0;88253;93718;94158
8;28.10.2018 0:00:00;1;0;90676;96220;95896
9;28.10.2018 0:00:00;1;0;91380;96291;96130
10;28.10.2018 0:00:00;1;0;91454;96562;96393
11;28.10.2018 0:00:00;1;0;90783;96300;96243
12;28.10.2018 0:00:00;1;0;91007;96729;96763
13;28.10.2018 0:00:00;1;0;91385;97374;97163
14;28.10.2018 0:00:00;1;0;92655;98345;97977
15;28.10.2018 0:00:00;1;0;94587;100111;100232
16;28.10.2018 0:00:00;1;0;97585;103618;103265
17;28.10.2018 0:00:00;1;0;97300;102667;103123
18;28.10.2018 0:00:00;1;0;95284;100554;100639
19;28.10.2018 0:00:00;1;0;93361;98800;98463
20;28.10.2018 0:00:00;1;0;89870;94664;94900
21;28.10.2018 0:00:00;1;0;85806;90298;90291
22;28.10.2018 0:00:00;1;0;82863;87631;87413
23;28.10.2018 0:00:00;1;0;80866;86818;86910
0;29.10.2018 0:00:00;1;0;79523;84566;85586
1;29.10.2018 0:00:00;1;0;79239;84761;85573
2;29.10.2018 0:00:00;1;0;79690;85671;85858
3;29.10.2018 0:00:00;1;0;81412;87680;88124
4;29.10.2018 0:00:00;1;0;85524;91804;91536
5;29.10.2018 0:00:00;1;0;90362;95337;95983
6;29.10.2018 0:00:00;1;0;94071;98438;98914
